pcp_t1,acc_t1,lwp_t1,iwp_t1,olr_t1,osr_t1,pcp_t2,acc_t2,lwp_t2,iwp_t2,olr_t2,osr_t2,pcp_t3,acc_t3,lwp_t3,iwp_t3,olr_t3,osr_t3,pcp_t4,acc_t4,lwp_t4,iwp_t4,olr_t4,osr_t4,pcp_t5,acc_t5,lwp_t5,iwp_t5,olr_t5,osr_t5,pcp_t6,acc_t6,lwp_t6,iwp_t6,olr_t6,osr_t6
,,,,,,,,,,,,,,,,,,31.34882164,14.6460075378,13.2362222672,3.5582370758,206.2939758301,718.4298706055,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.3278493881,6.6517004967,6.1410422325,18.8575439453,164.5921325684,815.7409667969,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.4010467529,9.9990329742,5.9297199249,15.5960102081,181.0062866211,811.0364379883,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27.9985733032,20.4864692688,7.542798996,3.5050432682,204.5529022217,789.3578491211,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.3294696808,12.403632164,11.311378479,7.7583022118,176.452041626,755.5977783203,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.8548660278,11.0086832047,7.6015634537,13.0013341904,173.0991363525,792.9642944336,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.1074457169,7.241399765,6.8056564331,17.5792922974,165.8268280029,832.4447021484,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.5687947273,6.7997193336,4.950211525,19.9883041382,178.2221984863,876.3804321289,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.5894775391,14.7195911407,6.4883394241,10.2796058655,196.4904022217,807.0980224609,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.8170223236,10.6627502441,10.2308015823,10.5679779053,185.3607940674,721.7086791992,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.0214500427,16.5182685852,6.5381875038,8.4452266693,163.5880584717,823.3324584961,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,21.8465805054,13.8437004089,7.2241120338,10.6099691391,168.0304718018,806.1752319336,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.9780397415,7.3417620659,4.6110668182,19.9129562378,162.3225250244,871.1213989258,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.1815834045,7.0001468658,6.1027398109,18.3558063507,162.1380004883,812.7506103516,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.819890976,14.3254537582,5.5078229904,11.827009201,190.2803497314,812.2882080078,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.3267326355,13.2803421021,7.1957182884,11.0540342331,171.0494537354,797.375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.594370842,8.0295619965,9.7797689438,13.6619787216,196.5362701416,765.6704711914,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.2482495308,7.031329155,4.8804454803,19.8406257629,161.2362670898,888.1065063477,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.2054214478,7.3255724907,9.1214370728,15.028842926,156.1207885742,804.0842895508,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,29.1798210144,20.8474845886,8.553153038,2.0224514008,208.5855407715,750.5114135742,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.7204065323,16.0280036926,4.2321152687,11.4459199905,183.2066192627,861.6613769531,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.3650517464,8.2988729477,4.6575951576,18.8652267456,148.6756286621,903.9675292969,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.2597141266,8.7980661392,8.0653772354,14.6186151505,174.9335327148,777.7435913086,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.5876064301,7.2004461288,5.9265427589,18.4120960236,161.2927246094,814.8111572266,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,21.403678894,12.3966007233,10.049654007,9.0491104126,176.7102355957,751.4414672852,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.7475910187,9.7100076675,8.1054697037,13.7159194946,161.2122955322,800.8095092773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.395014286,6.9557471275,4.8421278,19.845998764,160.5043182373,878.5684204102,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.4105482101,8.1456079483,7.2100133896,16.2698802948,165.4326629639,808.0588378906,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,25.9752559662,19.7954006195,9.7647294998,1.8220381737,205.7102203369,772.0364990234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.5894598961,6.6193776131,5.0028133392,20.1318073273,145.8315887451,894.6480102539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.2060279846,16.1728210449,6.7088885307,8.619184494,170.2234039307,798.4804077148,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.3338527679,16.1369152069,7.1650304794,8.1124649048,204.5624084473,775.7030029297,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.7178544998,11.1484231949,6.4215064049,13.933095932,169.4459686279,801.5947875977,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.5435829163,12.0212097168,6.7172040939,12.9234733582,166.9072723389,830.8865966797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.8241939545,12.2117605209,8.2204341888,11.0470275879,180.1994781494,800.2459106445,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27.5559406281,21.1923465729,9.3898458481,0.8079434633,224.907623291,704.5893554688,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.7957334518,9.5057287216,7.5334181786,14.619603157,178.2504882812,806.4114379883,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.1581516266,18.9728851318,9.9889917374,2.4294781685,211.9536590576,727.8112792969,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.7553291321,13.1542663574,6.803170681,11.4455518723,180.2761993408,811.495300293,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.0441274643,10.3317155838,6.2695322037,14.9405450821,161.5673217773,797.5843505859,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.8725500107,8.8265323639,4.5348849297,18.4727535248,155.0707397461,885.8812866211,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,26.381231308,20.7090778351,9.4631223679,1.20512712,209.8130340576,765.3159179688,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.0044364929,14.1233930588,5.5192170143,11.7876834869,186.6444244385,859.0982666016,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,32.2560348511,16.5433101654,12.1632556915,2.7115116119,204.4711151123,746.9931030273,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.8201026917,13.2316455841,7.0058937073,11.1614055634,186.6455535889,806.3792724609,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23.4711074829,10.8575029373,12.6708993912,7.9317579269,176.5030670166,746.9817504883,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.8753943443,8.4098854065,4.6714100838,18.654958725,163.9553985596,888.9412841797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.4500865936,10.039894104,13.0435199738,8.3827991486,177.7969207764,758.4731445312,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.3317470551,14.1240816116,6.5418877602,10.9595222473,166.378036499,810.3861083984,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.1514015198,12.8772916794,5.6007032394,12.9612941742,184.9197845459,812.4778442383,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.1654543877,6.5757727623,4.9495706558,20.1968898773,153.9529876709,895.119934082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23.1035366058,23.3208084106,7.6028032303,0.4481979609,221.0221557617,726.3475341797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.2120542526,7.7366514206,6.8732633591,17.0327949524,173.8475646973,836.267578125,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,25.7636909485,13.6041049957,11.3550643921,6.4882407188,180.1626434326,744.9002075195,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.1500148773,16.9873466492,5.9063396454,8.6443376541,170.0760955811,830.826171875,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.5022354126,6.6248512268,4.9101896286,20.2932834625,160.8833618164,861.6867675781,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27.1017856598,19.7212848663,9.7351150513,1.9368395805,218.4868164062,721.2244873047,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.3387584686,14.1863260269,4.8041749001,12.5138883591,188.0975952148,838.9330444336,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.1309833527,10.2006082535,5.9680376053,15.4177446365,170.9123077393,816.6561279297,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,32.6425056458,19.7049922943,10.7065963745,0.9777126312,208.4014434814,760.9180297852,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.1709842682,8.8159446716,4.5367174149,18.370891571,158.7372741699,871.4611206055,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.7450518608,7.0848488808,5.1393976212,19.409040451,164.345703125,851.7852783203,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.7260742188,21.0003471375,6.2744555473,4.1728549004,181.3930053711,789.5690307617,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27.6164474487,17.5806293488,10.4460687637,3.3805532455,205.3356781006,754.9880371094,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.024353981,15.0529556274,5.8683862686,10.4559516907,189.2445831299,842.9512939453,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,21.1691150665,14.5810709,6.6375274658,10.3352069855,186.028793335,796.3627319336,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.0419502258,10.6544113159,7.3867826462,13.4880104065,177.1395568848,803.0621948242,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.7924842834,10.2913217545,6.9415578842,14.3391876221,177.1826629639,798.1109008789,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5.9852404594,9.2227344513,4.5485663414,18.3055458069,170.9086456299,885.6721801758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.8193264008,6.5264892578,5.0610551834,20.0922794342,174.048538208,860.0296020508,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.319838047,8.2852973938,4.9290480614,18.4373283386,168.7669372559,858.7145996094,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.7944450378,10.8441915512,9.9421129227,10.6683397293,188.986907959,780.211730957,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.24152565,9.4206180573,10.0316991806,12.0189838409,173.2976531982,784.4059448242,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.4016919136,6.14721632,5.0559711456,20.5175189972,151.048248291,895.1226196289,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.4742717743,9.9075336456,4.100924015,17.8696880341,153.3783569336,887.4692382812,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.8036003113,9.4389467239,7.9989347458,14.0253362656,181.0550537109,776.5897827148,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.9505958557,14.3051576614,6.4457120895,10.645781517,185.3839111328,822.1188964844,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.9336290359,14.3180570602,5.9273381233,11.3381872177,197.5682220459,822.8514404297,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5.6186189651,8.6976718903,4.7375311852,18.4622554779,145.4762573242,911.9950561523,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.0855121613,8.0416040421,8.7693109512,14.6400165558,186.342880249,744.2117919922,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.4243354797,20.7213611603,7.8844866753,2.7871208191,192.4217376709,764.3550415039,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.0113811493,19.5570335388,8.0432739258,3.8188214302,208.7990264893,740.6362915039,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,30.492685318,18.8398342133,10.8916845322,1.6694383621,207.9321899414,739.6533203125,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.6168823242,22.123506546,7.3056797981,1.9827053547,214.3533325195,768.6849975586,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,10.7122497559,7.6440234184,6.23873806,17.7814769745,169.0936431885,814.4959106445,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.9045343399,9.6953611374,6.8042387962,15.0029945374,166.4949951172,788.6362304688,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.4939689636,14.3377952576,5.7760300636,11.4541597366,183.8640136719,828.3464355469,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.7365455627,14.9077386856,5.1636247635,11.3221721649,192.4273681641,840.7548217773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23.8536739349,23.4677219391,7.0458097458,0.8798258901,218.5414886475,751.3225097656,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.4000873566,12.911406517,8.029176712,10.4921655655,186.4063110352,784.706237793,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.0768995285,16.9853839874,6.1392068863,8.2725553513,199.1716156006,805.0805664062,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.0327310562,9.325252533,4.5239701271,18.0875015259,166.7990722656,883.879699707,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.5507650375,7.6959633827,7.0016040802,16.7842731476,159.6298675537,816.4624633789,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.8774719238,9.2405843735,10.1420583725,12.0814342499,180.8302307129,758.294921875,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.0002651215,14.7262411118,5.4368886948,11.2221727371,186.9271850586,850.5561523438,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,28.6425819397,19.8157310486,8.7868156433,2.8147351742,203.3812866211,782.2783203125,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.0286369324,14.3833045959,6.0579195023,11.2477025986,175.38331604,825.8869018555,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.2078285217,7.3946127892,8.2974405289,15.7871742249,173.3604125977,784.1561279297,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.0241413116,12.0734968185,5.8068552017,13.5460691452,187.2816772461,823.9973754883,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.3738412857,11.0229797363,5.2905597687,15.6839771271,172.8773651123,841.2749023438,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27.516916275,15.1918373108,11.6195287704,4.6227769852,200.1416168213,725.016784668,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,32.7115859985,18.9048156738,10.8130149841,1.6868183613,197.4510498047,745.2191162109,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,10.577960968,6.793507576,8.4147939682,16.2402057648,153.8518066406,821.4251098633,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.4575910568,10.6576051712,8.6524829865,12.1837320328,169.5534667969,786.8547363281,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.493062973,9.5756254196,7.5712103844,14.4447727203,163.2671966553,805.4216308594,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.8094100952,15.1875391006,7.6654138565,8.53236866,202.1552734375,762.7161865234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.8905506134,17.8403530121,9.4343929291,4.1339650154,193.7364044189,719.5634765625,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.4455223083,7.8084750175,5.7933411598,18.0280990601,175.5068664551,833.1361694336,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.3724460602,11.7180967331,11.520072937,8.2093391418,203.3256530762,748.8204345703,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.6350669861,7.4147057533,9.0610189438,15.0060720444,178.0174865723,762.9133300781,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,5.9702787399,8.8605546951,4.5925660133,18.5832023621,153.2585144043,901.8748168945,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.8204717636,11.579536438,6.0847053528,13.9158916473,176.4004516602,782.9725341797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.9385623932,7.4684715271,6.8214945793,17.268289566,184.5498046875,798.743347168,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.7091684341,11.5218820572,4.7762117386,15.7444410324,183.7129211426,846.60546875,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.2672977448,6.6353211403,4.955145359,20.1696376801,151.9411773682,894.6892089844,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.3458023071,19.6156921387,5.6767416,6.1349263191,203.9443817139,780.5486450195,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.7265734673,6.4082894325,5.0320854187,20.2432250977,172.0060424805,875.9729003906,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.363368988,12.7374286652,5.9141144753,12.9269189835,189.2567443848,802.7139892578,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.7436008453,11.3683605194,7.4896121025,12.7087974548,185.5482635498,797.3329467773,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,33.2239227295,16.9373664856,11.9526481628,2.5264873505,193.3874664307,745.717590332,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.4749560356,6.2311477661,5.0439910889,20.3936386108,156.5673217773,889.4165039062,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.287197113,17.3114948273,8.3363962173,5.7545208931,205.1611633301,722.8443603516,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.6843643188,8.3971471786,4.6665458679,18.7113380432,158.9209594727,888.9484863281,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.7397499084,9.8104047775,7.3463945389,14.5147743225,185.729598999,809.6568603516,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.9582262039,7.9260807037,4.7528443336,18.9832801819,154.6129608154,894.1207885742,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.7263188362,9.1943082809,4.4585151672,18.2016506195,154.4156036377,888.1589355469,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.1077156067,7.3034896851,9.4693031311,14.6937551498,164.3773345947,753.8727416992,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.8252429962,14.9676771164,5.9404506683,10.7672986984,179.0196838379,827.4170532227,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.1066398621,14.3389015198,9.1022453308,8.0566635132,190.0023498535,763.3477172852,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.9566860199,12.7343187332,7.7708926201,10.8946285248,178.5045471191,811.5280151367,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.9749727249,13.2914409637,6.1888461113,11.9880275726,196.5205841064,788.5917358398,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.0036220551,15.4275436401,4.4292669296,11.801240921,178.3054504395,870.0453491211,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.3992052078,15.7171401978,7.6756696701,7.9998164177,201.4907684326,749.3907470703,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,30.0705451965,18.4146633148,11.0273447037,1.9487643242,208.4787445068,761.3792114258,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.5624418259,6.3291225433,5.0112686157,20.4002819061,152.1011810303,890.1713256836,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,30.7014427185,16.76745224,11.5585412979,3.097530365,209.9029998779,713.2183227539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.4905042648,7.0933184624,7.2184305191,17.24152565,159.3680877686,823.9876708984,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.228749752,7.1986556053,4.8698978424,19.6627674103,164.6030426025,882.5944824219,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.146736145,7.1009745598,4.8839578629,19.7240447998,149.6273345947,897.624206543,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.2171001434,15.8210964203,10.160238266,5.4445576668,205.5710144043,716.7753295898,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,29.743227005,18.3425960541,9.8460102081,3.2404558659,195.1544799805,737.5042114258,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.9428548813,13.9118690491,5.8763084412,11.6023893356,186.6495361328,841.1759643555,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.3578481674,7.4668526649,6.590180397,17.5726604462,166.5516357422,820.2156982422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.6924037933,9.3312215805,4.6239218712,17.8625507355,170.0950469971,870.69140625,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.45495224,9.8604774475,9.8806591034,11.7154493332,168.7715148926,776.7159423828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.3366804123,7.7848453522,7.9593791962,15.8914136887,156.183303833,836.2547607422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.4538164139,8.3718318939,5.1440815926,18.1323852539,163.7665252686,842.0134887695,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.0742464066,11.0203561783,6.109495163,14.6357450485,174.4752197266,824.9427490234,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.9747080803,7.9742150307,4.7130537033,19.1190872192,170.4348754883,880.0952758789,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23.6973171234,22.9531097412,8.0228319168,0.3972186148,221.1874389648,721.5548095703,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.361541748,14.0028181076,5.9064898491,11.5041122437,184.4754638672,837.4485473633,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,25.5025100708,16.8736896515,9.6751995087,4.8889818192,205.9441070557,718.9187011719,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.962053299,21.3968849182,8.7162189484,1.2478853464,212.3930969238,756.9921875,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,15.0976047516,8.9843158722,10.4860258102,12.0032644272,192.2098999023,744.1130371094,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.4266452789,13.9984579086,7.1291155815,10.2623548508,185.9032287598,815.1004638672,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,27.3443336487,14.9083881378,11.3814458847,5.1459612846,202.2171783447,747.4398803711,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31.919588089,18.499792099,10.7288541794,2.177767992,199.2057800293,750.1925048828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,10.334145546,15.3723182678,5.7410917282,10.2620162964,197.5152740479,824.0700683594,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,11.6514492035,9.0578813553,7.7799582481,14.6193971634,180.4302062988,783.6300048828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,14.3449821472,16.1048812866,6.0086374283,9.2729883194,196.1839294434,819.8689575195,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.9215354919,21.8699855804,7.4077911377,2.1163303852,187.8837585449,781.4462280273,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.6438217163,20.3874378204,8.5446815491,2.4606602192,208.8228302002,734.0642700195,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.654706955,17.2835388184,8.2758235931,5.8417925835,203.4384918213,761.2432250977,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.9447536469,17.481710434,7.6000938416,6.311961174,184.9371795654,756.3780517578,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.283952713,11.9975814819,8.7070426941,10.7306175232,185.0758666992,767.8694458008,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,6.1037669182,8.5471248627,4.6485753059,18.6443862915,151.2885742188,904.1286010742,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,18.7921504974,14.2373847961,6.9562678337,10.2419939041,191.322769165,818.3187866211,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,30.391500473,18.1074848175,10.5373106003,2.781334877,197.3811340332,741.5411987305,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,16.7133255005,15.8961706161,7.9708423615,7.5170907974,202.5326385498,758.9077148438,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.1893310547,7.4296865463,4.8382668495,19.4552116394,152.9359588623,894.328125,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.3630743027,12.0865268707,5.2906675339,14.0550031662,179.0752563477,844.1716308594,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,26.5439491272,11.5988254547,13.1773071289,6.6795744896,181.4379272461,708.6935424805,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,21.2962284088,12.1952085495,9.9241123199,9.392911911,167.7760467529,771.9526977539,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,23.1602802277,11.5903978348,10.9547710419,8.9024763107,196.5337371826,745.6612548828,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,10.4807224274,7.472342968,6.5382370949,17.4440383911,182.717956543,797.8811645508,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,17.8231315613,17.5272541046,6.0975260735,7.88950634,201.9049835205,786.9473876953,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,19.5802612305,14.845618248,7.3760881424,9.2845125198,203.5981903076,750.3194580078,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,31.3237400055,15.5258865356,11.2070360184,4.696419239,184.8493652344,760.8624267578,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.5006566048,7.2182388306,4.8781709671,19.6000785828,162.9804229736,877.0187988281,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,9.3856725693,10.2446107864,4.9677348137,16.4436149597,181.4449920654,817.0960083008,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.941429615,8.2974843979,4.6335849762,18.771024704,147.4690551758,888.833190918,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.3840084076,9.822892189,4.1158599854,17.8821392059,160.3048706055,883.4088745117,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.6578235626,6.9921555519,6.7349648476,17.8563556671,183.0336914062,789.6597900391,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,13.3295679092,8.7385005951,7.1910471916,15.8470096588,182.8305358887,797.0967407227,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,25.3106842041,22.3527679443,8.450094223,0.5672698021,213.3604125977,746.979675293,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,12.8510513306,15.3531894684,4.9239659309,11.1841411591,190.5454711914,842.3020019531,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,20.4050579071,10.5380868912,11.7711858749,9.1418209076,196.4276580811,750.0034790039,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,25.0049285889,19.2219257355,9.966468811,2.2037167549,210.715423584,714.1909790039,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,24.5939083099,22.4315834045,8.2296543121,0.6981557012,211.4005279541,787.3272094727,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,7.3118538857,8.3815927505,4.5877027512,18.8616886139,165.0250854492,872.6251831055,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,8.2073040009,6.7546591759,4.9452300072,19.972454071,159.5565948486,869.5736083984,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,22.8350830078,14.1355161667,9.9580850601,7.3756098747,197.6638641357,732.9130859375,,,,,,,,,,,,
